cups,productivity
11,0.15942764308764087
9,0.38552109481366936
1,1.5198592249636558
1,0.43179545766616534
1,0.8084508922285052
2,1.2509000944475983
8,0.5572768992315317
11,0.15681407516817136
4,1.3089056574202034
2,1.1599525319996475
8,0.5810514504557803
1,2.035461787405097
9,0.4252911829411812
3,1.8671965981229017
10,0.25928731766859703
9,0.3845885978495448
2,2.2079383673934396
8,0.6311946468034678
9,0.4093280068640548
12,0.09796192432973556
3,2.191246998495319
8,0.6211259925560743
2,2.060742476233877
0,11.0
7,0.950687248782339
10,0.2724616933655674
9,0.40544290640600855
9,0.3971456257073865
8,0.5778505647258217
6,1.3194868230362715
11,0.15510192180136848
11,0.1619538674801376
9,0.4351816755677203
6,1.38618093050788
2,1.1231747000499903
7,0.9430346416997445
9,0.4020185781700538
11,0.1587742511077735
0,0.8333333333333334
7,0.8990350251321257
7,0.8839348798405493
8,0.5876167889627609
11,0.1565468888134238
1,1.7271818306646614
12,0.0979222380962116
3,2.9738352122436473
11,0.161282438375515
2,2.355134258553002
2,3.452044605172124
7,0.8062930713108734
11,0.16748082453048624
4,2.01242921185438
8,0.6081255504661471
5,2.0716475690419895
4,2.184923144299041
5,1.3987361461973318
11,0.15736464635019884
4,1.6523820401423455
2,0.8831753469573758
6,1.2229452385163726
12,0.0994988878534752
5,1.6650709789670193
6,1.2721263850114597
10,0.2513349821045098
7,0.8676174891799987
10,0.26176951322389524
8,0.601532964919503
4,1.9030099865032444
4,1.6398875694703472
9,0.4100104233793566
2,8.590856502906469
2,3.953957071735902
4,2.05963970251866
1,2.7139490498734626
4,1.8974332568912724
12,0.09986735781606455
0,0.0
3,3.51871736415193
3,1.4190694145734053
4,1.7296253330195546
4,1.4737461439107407
7,0.9222799751616018
11,0.16345479501898144
12,0.09959898874854399
9,0.4133565404071279
2,1.8194910464692338
9,0.4146170264977199
5,1.4312091395113002
3,1.8288475698919056
2,0.6485283842620458
11,0.15987211674973087
5,1.8944857616416142
2,4.481151347967355
11,0.15870178178776537
6,1.1851005259203522
0,0.5555555555555556
8,0.6549352437733803
6,1.2229452385163726
11,0.15736464635019884
10,0.26589952737616296
10,0.2592403391830847
5,2.088907228158624
10,0.25826056032567335
2,1.5920546656605796
7,0.9511382415080802
11,0.15565217377832558
10,0.2516612200901089
2,1.3273882818772613
2,0.7249703324997797
4,1.4737461439107407
1,1.0052540567258452
11,0.1562017095027872
1,1.2126763383427577
11,0.15530434198545284
5,1.557374946517022
3,3.7564234259919753
10,0.2589581776133925
11,0.1580513646492909
1,0.7549321566381695
9,0.408776559978447
5,1.8314027360545797
5,1.5297381934680927
12,0.10234257515529746
6,1.1455436411419186
3,2.2138681109217804
12,0.0987957637984936
10,0.2620399831597076
3,2.9800730505529387
9,0.4074331580174879
1,0.0
6,1.3542101604845944
8,0.6193483033613915
8,0.622805549204256
2,1.2082156118102434
0,0.5
10,0.2535586981582618
7,0.840972343195212
5,1.72561901456582
4,1.3529072448130366
0,0.1
3,3.1952093675760223
1,5.647588309358513
4,2.314829317906731
10,0.2595203679370181
7,0.9515810598312322
10,0.25420325261627164
4,1.6501721564277763
8,0.5837650305978141
1,2.521968853425756
9,0.42917524061624873
0,0.0
1,0.4021016226903381
9,0.39314708190492914
8,0.5977753913321616
3,1.5595498415050748
3,1.0926412504453542
10,0.2583023980225583
1,9.0
1,2.3538375965307057
0,2.0
7,0.9511382415080802
10,0.2650451360777333
11,0.16249859274891018
10,0.26969809205296524
12,0.09846086290426141
5,1.8419296615228054
1,2.053668476130368
8,0.6135903316813041
1,1.1769187982653528
7,0.9609972063035492
10,0.2522793457088587
3,1.0372775526169082
4,2.0519909444251287
0,4.0
12,0.09437883705961951
7,0.960283801522581
11,0.15490002859026397
6,1.300410361100127
12,0.09729324225239949
7,0.8767204265409931
12,0.09605222069542838
6,1.132108401934288
6,1.4568830069294163
9,0.3990791004432837
12,0.09903116781275373
8,0.648641639766535
7,1.0252255279428828
1,1.0105636152856314
6,1.3418926910064273
0,5.0
4,2.0568517473746053
2,0.7816366723225497
0,0.375
0,11.0
1,1.3068302737435988
1,2.8295781227997683
6,1.428619833321266
10,0.2541819911014635
4,2.1654854909450068
12,0.09739092760407546
4,1.9030099865032444
4,2.7098545976892603
6,1.102268996183851
2,1.0430426366302248
7,0.8962648814210756
5,1.9312974307484658
7,0.9877204815660834
9,0.41395161350328186
3,1.8764260709225087
0,0.9090909090909091
5,1.313099239287291
11,0.1621471566588296
8,0.57836298126256
9,0.4162292245515346
0,0.6666666666666666
9,0.43506920962049955
10,0.2513349821045098
0,0.3333333333333333
0,0.0
5,1.9978938938777233
12,0.0966245601750634
1,0.1681312568950504
5,1.5279905135638707
3,1.5864244922376243
0,0.14285714285714285
4,2.414915054225256
0,1.0
10,0.26389468531608784
9,0.3980923282181987
1,0.25109363747899244
10,0.25928731766859703
4,1.8448735156541407
2,1.6680207799037179
11,0.15976786194859494
10,0.25638694154379643
4,1.7863589623160492
8,0.6125440297338324
12,0.09715379622056501
12,0.09544675485617178
10,0.2563548371641996
9,0.40504060006566744
9,0.4158169960047894
12,0.09849384858222797
3,1.0926412504453542
10,0.27326849656249197
1,3.5939198332281443
11,0.16465477892657993
9,0.4068915306327211
8,0.5922436928128615
3,1.7325924346344368
4,2.01175341430343
9,0.3980923282181987
9,0.4000699081737984
0,1.0
9,0.3840275705030108
10,0.26122236969199675
12,0.09973366469420786
6,1.4334923534699984
11,0.15836036553669133
10,0.2640357889391453
10,0.26470783067868003
4,2.2999190992621483
0,0.6666666666666666
9,0.41395161350328186
12,0.09806028105839901
8,0.6198131224435779
8,0.6042935084740115
6,1.4029243770431417
11,0.15691660321822218
4,1.8399352794097188
11,0.16008103506750826
5,2.3078281096361484
12,0.09404416033245774
0,1.4285714285714286
10,0.2595203679370181
1,1.7271818306646614
9,0.3849632445507182
6,1.130063321667028
8,0.57836298126256
2,3.426762795504448
10,0.2592403391830847
1,0.7599296124818279
6,1.1881550832924686
7,0.854354606619069
0,11.0
12,0.0966245601750634
1,1.8873303915954236
10,0.26470783067868003
1,1.3569745249367313
6,1.3246725858279575
7,0.9967470410555805
4,1.949075073859922
6,1.2820947222113928
9,0.4249198933204241
3,1.6245310849011196
12,0.09694869946382592
11,0.16737493163610742
4,1.8065697317928402
9,0.39279507773468203
8,0.6615765967723954
8,0.6182387432849503
1,0.7307448253674694
8,0.6551035349399629
12,0.0987957637984936
1,1.0047741348802706
8,0.5856998620594266
8,0.6200051159134643
9,0.39664196692558
7,0.8981282301902329
1,1.5528327539058726
5,2.5155720481224155
0,0.0
11,0.15812085912790613
8,0.6135903316813041
11,0.15675053037234202
2,1.2082156118102434
7,0.9027420049435397
10,0.25761147852284766
4,2.196204506601387
6,1.3715718292087558
10,0.2627663861077071
11,0.15836036553669133
5,1.4198709665905487
7,1.0806512840277354
11,0.15319951391160758
9,0.3932307706708878
6,1.3736729166550636
11,0.157261959741572
9,0.41032776070005683
5,1.655646866927454
10,0.2592403391830847
8,0.5853595887722607
1,0.6705608338904958
10,0.2513349821045098
4,1.7416999882581479
9,0.41479640786117744
4,2.2836119838038935
9,0.40105426241882053
5,1.8600405659754031
4,2.3624373415752524
6,1.1775115760646415
10,0.2739649243111186
7,0.907936362014622
6,1.4583801728295631
4,1.7863589623160492
0,2.0
1,3.3924363123418284
2,2.6495260408721273
7,0.9282922163375221
2,2.416431223620487
9,0.3995821019387201
1,0.2516440522127232
5,1.5279905135638707
11,0.16227049801907878
1,0.880754182744531
7,0.9315959345066686
4,2.013187464384605
1,1.5402513570977763
4,1.9030099865032444
7,0.8469890062393371
0,0.0
11,0.16780762172640762
12,0.09718635492167356
5,1.9289309573078253
3,1.2996248679208957
0,0.3333333333333333
6,1.4835667499874687
6,1.4334923534699984
2,1.3646182848519253
5,1.4986060806107193
7,0.9970546027328941
8,0.6566011991610761
12,0.09635464976376039
11,0.15955975973091951
1,1.6962181561709142
2,1.9246393614273667
0,0.2
7,0.9182923141720066
9,0.41725082447574063
3,1.7694734721111964
7,0.9045373823365944
12,0.0965484600356764
11,0.1683551270262472
10,0.24943622506260235
7,0.9229973289148922
1,1.0880724290756338
4,1.5184051179686417
11,0.16389429972572578
4,2.533797596017899
4,2.206756824127136
10,0.27394781618527214
12,0.09665687653555871
0,0.0
12,0.09681878313014927
8,0.6662629465700528
5,1.779491367911863
11,0.15966374303082048
12,0.09681878313014927
9,0.40752551172251206
6,1.342323544531327
0,0.75
3,1.6682681896512883
8,0.6064215220123892
12,0.09758688796574513
6,1.3531766226386448
6,1.4103041944325319
12,0.10318403184804835
2,1.8986245328446683
8,0.6566011991610761
6,1.395805339109796
11,0.15420050724870182
9,0.4189091178566146
6,1.3736729166550636
3,1.7178208702730695
0,3.0
8,0.6493887834020328
7,0.9502278531968019
3,4.382493996990638
2,0.8598003395548047
4,2.196204506601387
9,0.3902522417155457
8,0.6500838715972812
1,0.2516440522127232
3,2.9738352122436473
8,0.6536342453456017
9,0.37975100542376433
1,1.026834238065184
12,0.0967863584331005
3,1.3721787894291106
5,1.6271012312907736
2,1.3897036805615268
8,0.6372893991857503
9,0.4065153569732828
10,0.25858632935158016
7,1.043795443215968
2,0.741175296299481
7,0.8723310144846369
6,1.4664790271659882
1,0.2021127230571263
11,0.155897316660671
10,0.2564193719505161
9,0.41190957001674444
0,0.45454545454545453
12,0.09782382240139649
9,0.43443174077768293
4,2.2089517503745784
8,0.6566011991610761
0,0.4
6,1.308765455918044
8,0.6306783828928848
10,0.2620399831597076
1,5.647588309358513
0,0.0
10,0.26515132667473584
0,0.09090909090909091
9,0.40888400294180166
10,0.26171027855881207
8,0.6081255504661471
7,0.840972343195212
8,0.6052722055577234
6,1.1765042800917003
4,2.6135169718301805
11,0.16433265800426908
5,1.7911501746429808
10,0.26389468531608784
0,0.0
10,0.2645595983823971
2,0.7631213699054032
6,1.3758816331446102
10,0.2621009626993606
7,0.9777613831307124
8,0.582587044764558
12,0.09638689742259014
12,0.10000140513540504
7,0.9497598177010158
1,1.0065762088508927
3,1.0456300949488249
2,0.35795235428776956
9,0.4015578526199501
8,0.6401775949849826
9,0.4094430456453867
1,0.5757272768882205
7,0.9190007049349739
4,2.1658509553114564
6,1.269386196941045
1,0.25109363747899244
3,2.9738352122436473
5,1.5279905135638707
5,1.609697041689931
11,0.16487725300733708
8,0.6472268623823371
3,1.5254081656131002
7,0.8843214330506353
4,1.9521817836456772
9,0.4176550421411293
8,0.6458387628981562
2,0.9189611182227194
6,1.2376615450963215
0,0.6
5,1.5907293833715277
2,6.801094731467622
10,0.26470783067868003
2,1.8986245328446683
8,0.5938378492412674
1,0.5021872749579849
4,1.7218819479438647
10,0.24818209943491537
3,2.1653645317858032
8,0.6517732491672447
1,1.2063048680710144
11,0.16346734568351345
8,0.6099642381589461
6,1.38493816708105
0,0.0
4,2.196204506601387
7,0.8839348798405493
1,0.8042032453806762
12,0.10090655024562012
5,1.2961894093687247
3,2.556167494060818
12,0.09752148028347243
2,1.2970567685240917
0,0.5
11,0.15630343810375788
6,1.2825060485987374
1,6.161005428391105
11,0.15660942048953228
5,1.6650709789670193
7,0.8700169689885552
12,0.09528719602039125
10,0.26078017554836286
9,0.3912124400281746
11,0.16172420311531244
6,1.4388967969673248
8,0.6299518451519205
12,0.09480870458765482
11,0.1641186100089458
4,1.563064092026543
3,3.51871736415193
1,0.585885154117649
1,1.3569745249367313
1,4.107336952260736
6,1.4925888291019238
8,0.6598853125672618
6,1.2628385018664272
2,2.5941135370481834
9,0.3942637827011057
5,2.256616101992167
5,1.6374504389604472
6,1.3255445002246855
3,1.6245310849011196
2,0.40842716365454196
10,0.25761147852284766
0,0.42857142857142855
8,0.5813750993463017
9,0.4123419912466143
6,1.4209105870052332
4,2.8488215001348633
1,9.0
1,5.647588309358513
10,0.26176951322389524
11,0.16379858149090146
2,0.5178066907758186
3,2.145652596398116
3,0.7321959194942882
12,0.09761962471963094
0,1.0
11,0.16269460298697777
5,2.1761135941823957
0,0.0
4,2.1658509553114564
5,2.0334176207933865
7,0.9779705053555015
7,0.9103308869638892
10,0.2563548371641996
3,1.269693686723573
1,0.9206766707563055
4,2.5708876952436572
4,3.1362203661962167
0,1.6666666666666667
0,0.6666666666666666
2,0.8598003395548047
5,1.9620696340988815
6,1.3553572777663294
9,0.41479640786117744
4,1.311910055576278
8,0.669409520668162
8,0.6523934428641677
5,1.7336815442359301
12,0.0993657325688779
8,0.6299518451519205
8,0.6193483033613915
1,1.2582202610636157
2,3.7549534918688092
3,1.9072467523538807
1,2.5670855951629603
6,1.2080911900781943
5,1.7282525458249662
7,0.8149628892819579
3,3.4433881404926443
10,0.26088992927466065
9,0.41827745160245083
6,1.1979551419671413
5,1.5513405005341179
9,0.38477780193180916
3,2.982195409737621
10,0.25891292126343973
0,0.0
11,0.1656368854487474
9,0.4083331129399102
10,0.2667431685310969
0,0.4
1,1.151454553776441
7,0.9502278531968019
3,2.3006998150224156
0,0.0
6,1.3149745561581991
2,1.0356133815516373
0,1.0
8,0.6441612852681292
3,1.6102081585510482
10,0.2516444986142424
8,0.6171496239423574
0,3.0
3,1.4438270288620307
10,0.25638694154379643
8,0.6503217573126638
0,2.142857142857143
3,1.8844560584852987
2,2.2743638080865423
11,0.15534865466795814
11,0.15942764308764087
5,1.2621075258582655
10,0.27130780702934015
0,0.8333333333333334
8,0.5881586481577769
8,0.6757809886639107
11,0.16314858711990582
1,0.4042254461142526
5,1.4843730531073724
1,4.7494108372785595
6,1.2107270409575024
4,2.8375327122727674
8,0.6549352437733803
7,0.9532748785214163
3,2.622464284486586
1,1.0065762088508927
10,0.25674528514243433
9,0.43091966777100055
10,0.2526111634562015
9,0.405510197688103
12,0.09859293835714456
10,0.26045205606574084
4,2.184923144299041
2,1.7963300706655423
0,0.6666666666666666
8,0.6414808013031815
1,0.6784872624683657
12,0.09976705440545484
10,0.26329979077105237
8,0.6042935084740115
12,0.09731680824396104
9,0.4142009593267221
4,1.9080115558696162
7,0.9368875146369436
9,0.4025243247883616
8,0.6438368868793755
11,0.16618063050146623
2,0.593538843259758
1,4.0
7,0.8822802148326429
0,0.3333333333333333
7,0.9685669428040062
11,0.16130345034166316
1,0.0
6,1.2987403023784683
4,1.6673273782293916
12,0.09602008500763622
1,0.2516440522127232
0,0.5
8,0.636410459790154
3,0.9729616664042637
7,0.9616854341675808
3,1.120317958873741
8,0.6493887834020328
11,0.16083951829867774
8,0.6549352437733803
6,1.2897948070255076
9,0.4000699081737984
12,0.09899468424816726
10,0.2656423989840038
6,1.1821435611247098
7,0.9087486212776221
6,1.4103041944325319
7,0.9440398298709279
9,0.41089608480946643
0,1.8333333333333333
5,1.37720124745427
3,1.8564771856982085
12,0.09829054997543597
12,0.10291797649636338
12,0.09725153783527865
11,0.15890849540548718
4,1.5988903802335885
11,0.1562017095027872
4,1.8911761029067498
8,0.6079384355253072
9,0.4189091178566146
0,1.0
4,1.8065697317928402
5,1.653369391978136
12,0.09909747685910951
12,0.09762758329106752
0,0.5
7,1.0157326989804487
8,0.5987272471082572
4,1.884105904731258
3,2.1950897232253794
3,1.9418844620478177
2,0.9379640067870597
0,1.2222222222222223
2,0.7249703324997797
5,1.6434846764661752
2,1.4719589115956264
1,2.1857063396356553
7,0.9515810598312322
5,1.350197301425755
4,2.762860798791905
12,0.09865910904732601
5,1.4843730531073724
11,0.16293677115175212
11,0.16204121100711041
8,0.6263608123594075
1,0.5032881044254464
12,0.10063878837075355
1,1.117601389817493
1,0.7532809124369773
12,0.09899468424816726
12,0.10147497095235106
8,0.6346883251906568
8,0.6694488678218599
6,1.395805339109796
0,1.75
5,1.6316133466668075
11,0.16410861419905737
12,0.09728416209172844
5,1.2961894093687247
2,1.6674317647494934
9,0.44100219787139233
2,2.8995685192729947
5,1.8690610046085914
10,0.25450383334575594
5,2.1310868201362383
11,0.1577435672903417
4,1.6674413469650575
11,0.15976786194859494
9,0.4079828208447378
7,0.8676174891799987
8,0.632183978095889
9,0.4094430456453867
8,0.648641639766535
11,0.1632547017570865
6,1.4552741083743759
7,0.9352170277226015
10,0.25450383334575594
7,0.9613443833095998
11,0.1616188092720142
7,0.9587757252058441
5,1.707935055935437
2,1.619154802755189
7,0.9685669428040062
4,1.4958921799088039
4,2.0845035366840463
7,0.8518916154679603
6,1.3604684950816999
4,1.8048757960928803
7,0.8165533384450426
2,1.3808178420688495
7,0.8583119791373812
10,0.270142157925382
2,0.8598003395548047
6,1.2919864116114024
0,0.0
3,1.2076561189132862
10,0.2541819911014635
9,0.3912124400281746
9,0.4078853335530327
3,3.3833820809153172
7,0.840972343195212
10,0.24149308998545801
7,0.9599172220714879
10,0.2636319162657573
5,1.560957340273564
7,0.8395815443858347
1,0.37746607831908474
12,0.09946556558695796
9,0.387007394062435
8,0.6311946468034678
6,1.529903549829472
12,0.09970029732500207
11,0.1611986040069189
0,1.6666666666666667
7,1.006181193009987
3,1.6245310849011196
9,0.39374978747777056
11,0.16260428461861204
2,1.726022302586062
3,2.9800730505529387
3,1.4594424996063955
7,0.9879410532092562
0,6.0
11,0.16357387551320793
4,1.8448735156541407
1,3.3924363123418284
8,0.6246320197635649
2,5.271942762314536
3,1.169662381128806
3,1.2346436245248509
11,0.1627101140654033
9,0.3840275705030108
4,1.6244928310032272
12,0.09632242367557409
11,0.15921957749769114
8,0.6523934428641677
0,6.0
3,2.0179099844545747
7,0.907936362014622
7,0.9222799751616018
4,1.8634835403740257
2,1.3774436317495815
3,1.7560717785803035
7,0.9182923141720066
6,1.3604684950816999
8,0.5968705966629619
5,1.819373660709872
11,0.16130345034166316
3,1.8844560584852987
5,1.609697041689931
5,1.9620696340988815
1,0.585885154117649
4,1.6077230660844442
1,0.25109363747899244
12,0.09735834403213289
4,2.1658509553114564
2,1.2082156118102434
5,1.3935770598018347
11,0.1536983808020286
4,1.3240540944762815
9,0.40843562921180493
5,1.5776344073228317
10,0.2507017146576049
6,1.212728423645313
7,0.9777613831307124
5,1.7756979163217053
10,0.265227870562548
8,0.6171496239423574
8,0.6164558723112917
7,1.0147524046045775
1,1.5402513570977763
8,0.5948776308661186
12,0.09702377927600872
8,0.6855688991240647
10,0.2643713827209225
5,2.3767185009685705
9,0.3991013751268861
4,1.680884758707106
8,0.6071156318217267
10,0.2573996033062602
6,1.130063321667028
1,4.410167206044377
3,2.0264496743759985
8,0.6394248052293929
10,0.2636319162657573
2,1.5534200723274558
12,0.09493592369641085
0,1.4285714285714286
2,0.7631213699054032
6,1.2706658529655568
0,3.0
4,1.4962433969766564
2,1.2252814909636258
10,0.2618293501947598
0,2.0
5,1.9411032232942562
5,1.4986060806107193
1,0.8369787915966413
0,0.75
10,0.2592403391830847
2,2.5033023279125395
8,0.6164558723112917
2,1.3273882818772613
12,0.10110620949814551
8,0.5903482736630729
2,1.0430426366302248
7,0.9967776304584918
3,2.54630407894144
11,0.15691660321822218
4,2.015020085461245
5,2.211787587529648
10,0.2573249326230359
11,0.16258836905062038
8,0.5771200099503875
5,1.9633761529740366
9,0.4263833404833904
12,0.09815883549181223
4,2.7098545976892603
3,1.4594424996063955
8,0.6064215220123892
10,0.25450383334575594
0,5.0
11,0.1584956052716822
5,1.819373660709872
6,1.5568293055424054
1,3.5463381915818633
9,0.4064355957385573
8,0.6246320197635649
12,0.09973366469420786
11,0.16346734568351345
6,1.2046572372270863
9,0.4351816755677203
11,0.15953187993852588
6,1.2264507687621453
8,0.5949966852667191
4,1.8048757960928803
1,2.5330987082727594
6,1.257898224371431
1,2.6274653997426416
7,0.8045989800364248
4,2.598766765146563
5,1.4823587277930208
6,1.3736729166550636
3,2.019482545367349
4,2.468828426889235
1,0.3362625137901008
3,2.0986263838327575
1,1.0065762088508927
1,7.187839666456289
4,1.8667978370215574
3,1.5254081656131002
4,2.379221548818169
4,2.292953890352451
1,0.7532809124369773
1,0.7196590961102756
9,0.4298897166341133
7,0.9532748785214163
1,0.5026270283629226
1,1.6169017844570104
0,0.25
5,1.6374504389604472
2,0.4632345601871756
2,0.7816366723225497
3,1.2346436245248509
12,0.09581374385890204
6,1.395805339109796
11,0.16498477172650824
2,0.8479126332282259
4,2.3182158680792417
0,0.18181818181818182
2,1.187077686519516
5,1.392604818772416
1,5.134171190325921
11,0.15640529929549762
12,0.09772560433123723
12,0.09785660564527131
2,1.9135465850743143
8,0.6452324994211821
8,0.6407582020580658
3,2.117612975664312
2,1.7963300706655423
9,0.3986108959651504
3,1.9459233328085275
9,0.4243156703924034
7,0.959163380252511
11,0.16520023040083115
8,0.6064215220123892
9,0.40899410914994916
7,0.8871193214065749
12,0.09782382240139649
4,1.7017400363161443
9,0.40899410914994916
11,0.1579144989936117
6,1.4388967969673248
0,0.0
1,3.5939198332281443
10,0.2513349821045098
3,1.6895123282971642
10,0.2672530982813597
3,3.218478894597174
10,0.25293223635319023
11,0.1571964609661766
6,1.2140933871010533
8,0.6377088202884792
0,2.0
6,1.4164269683096413
2,2.0712267631032746
6,1.228707731545713
12,0.0994988878534752
10,0.2576887747819543
6,1.2662717948190065
1,3.5939198332281443
3,1.3226709873812181
4,2.533797596017899
6,1.1851005259203522
6,1.217569033479814
11,0.15630343810375788
11,0.16083951829867774
0,0.25
8,0.6081255504661471
5,1.5985555956540933
0,5.333333333333333
4,2.598766765146563
12,0.09980046648119015
11,0.1616188092720142
5,1.687814587644347
0,2.0
11,0.1632547017570865
9,0.4045099969026712
8,0.6414808013031815
5,1.4986060806107193
5,1.7170530743009202
0,1.6666666666666667
3,1.195005822798657
8,0.5845547926961414
1,3.5939198332281443
0,9.0
9,0.4093280068640548
7,0.9497598177010158
6,1.4388967969673248
4,1.6077230660844442
5,1.9620696340988815
4,1.6398875694703472
5,1.3416448749239713
8,0.6025039810396738
12,0.09739092760407546
3,1.80692880903649
1,0.09134310317093368
8,0.6182387432849503
4,2.010105116752455
0,0.0
8,0.5948776308661186
2,0.5105339545681775
11,0.1606530332031887
12,0.09819173100707018
12,0.09718635492167356
0,5.0
6,1.2300683000892252
0,0.0
10,0.2525849130882555
10,0.26470783067868003
10,0.262433252593801
1,0.18268620634186736
5,1.7123516806681147
4,1.803876326417382
7,0.9685669428040062
0,0.0
0,1.5
5,1.1611696792261492
2,0.6485283842620458
0,2.3333333333333335
4,2.9877884025804664
11,0.1604199756708341
4,2.5708876952436572
0,0.0
3,3.286870497742979
2,0.5178066907758186
3,1.9418844620478177
11,0.16466263543418816
9,0.37824711189265675
1,0.4567155158546684
1,1.0132394833091038
8,0.6368323896995353
5,1.6271012312907736
0,0.0
8,0.6311946468034678
5,1.64100369397361
7,0.89299125102172
0,0.0
8,0.6491467140247693
11,0.1642255642602725
4,1.2504512736212343
6,1.1792795853482165
11,0.1605246560017706
2,2.2946938005864945
5,1.6953449967664196
4,2.2424211217805947
8,0.6034937492289302
10,0.2621009626993606
10,0.26045205606574084
12,0.09762758329106752
2,1.611034003133629
6,1.3553572777663294
12,0.09903116781275373
4,2.468828426889235
4,1.4023989186645036
6,1.3255445002246855
4,2.184923144299041
0,3.5
6,1.0692134907157163
11,0.1569547024291902
2,1.0303712381169385
4,1.5988903802335885
5,1.8647009676192083
3,1.320447975834358
6,1.2211593911617038
6,1.228707731545713
7,0.9168376988971183
8,0.6646379881255785
4,2.0699271893359334
2,1.6337086546181678
9,0.43057972959075824
8,0.6102036166692588
6,1.1501937351483664
5,1.234146184032357
7,0.9036480564714684
11,0.15815423087157202
8,0.5876167889627609
8,0.6099642381589461
6,1.309942865030084
0,1.75
7,0.9697064133518272
11,0.1533986715549712
3,3.301716346495223
11,0.16228762066907582
10,0.2579356110795984
10,0.2469067039921513
8,0.6534463926536945
5,1.6652038362309631
12,0.09732578225552799
5,1.3672831530131209
12,0.09825758822667809
10,0.2627663861077071
1,0.6394017221965358
11,0.16358592163442842
0,2.0
6,1.2229452385163726
1,0.4567155158546684
4,2.6135169718301805
11,0.1584956052716822
7,0.9502278531968019
8,0.6005801729565008
7,0.9688597718869353
9,0.40734304357670725
0,0.5555555555555556
8,0.6507776245104739
11,0.15671168101264615
6,1.2367895409833636
12,0.09929928848440772
8,0.6139137150538344
2,1.2506186757160795
0,0.7777777777777778
6,1.3619873065555055
6,1.428619833321266
2,0.9379640067870597
9,0.4079828208447378
5,1.6953449967664196
7,1.0429869816738282
5,2.367597221762274
7,0.9054104414355764
3,0.8626115135094902
5,1.6953449967664196
7,0.8381662040910107
6,1.4262187660645351
11,0.16541625255920922
1,1.3701465475640051
12,0.09698123304311979
3,0.9729616664042637
12,0.09986735781606455
3,1.6102081585510482
5,1.7648062729253222
11,0.15880507132783364
9,0.3936728956258361
12,0.09986735781606455
7,0.8860774357582966
7,1.0060670885172325
9,0.42243498166357957
12,0.0967863584331005
9,0.41725082447574063
5,1.6953449967664196
0,0.25
6,1.1551507754232333
8,0.6551035349399629
2,0.8831753469573758
12,0.0966245601750634
9,0.4100104233793566
11,0.16357387551320793
8,0.6630558984280135
2,1.1022864231966936
3,1.6245310849011196
5,2.032266544306459
3,0.8542285727433362
3,1.2076561189132862
9,0.3941935597223357
4,2.1439825812459143
6,1.3604684950816999
11,0.16062947303796232
9,0.41032776070005683
8,0.6198131224435779
3,3.301716346495223
4,2.257210187340314
3,1.3226709873812181
5,1.8647009676192083
3,0.9685967925381957
1,1.0052540567258452
9,0.40899410914994916
10,0.2613814025987917
2,0.6524732992498017
3,2.107286134296364
9,0.3946438994172402
10,0.25101794898031443
7,0.8999258191292957
3,1.6143279875636596
8,0.6472268623823371
8,0.6287323685638367
11,0.1619354037130677
1,0.2235202779634986
6,1.201334779700083
11,0.1659615628863147
1,0.0
11,0.1557961158423128
9,0.41603294861711765
8,0.6338858274637658
10,0.2650451360777333
11,0.16596431634671138
7,0.9688597718869353
12,0.09896147523124099
10,0.27567997044835346
11,0.15870178178776537
9,0.42138787003328093
10,0.2522793457088587
2,1.4114021983800689
7,0.865127754737559
7,0.9257390357796146
9,0.42073790720011234
8,0.5884351508425967
1,1.0065762088508927
2,3.690359933620175
10,0.2563548371641996
2,3.221571188589926
7,0.9302972383185418
12,0.09602008500763622
12,0.1002360748287057
7,0.9440398298709279
12,0.09635464976376039
2,1.8379222364454388
7,1.0062398700180146
9,0.39470914947605285
1,1.5131813120554538
2,0.7974673657497576
9,0.42357444616126755
5,1.340989246224407
5,1.570009960017413
7,0.8812323513671332
12,0.09819173100707018
7,0.9025063214392577
2,0.20860852732604496
5,1.9633761529740366
3,0.833967142632226
4,1.9030099865032444
8,0.6441612852681292
11,0.16314858711990582
3,2.4692872490497018
7,0.9036480564714684
3,2.0300292485491904
11,0.15887806075844996
11,0.16010675224035686
10,0.2573996033062602
5,1.32319335539724
11,0.16358592163442842
2,1.1231747000499903
5,1.6982098097960647
4,1.5184051179686417
7,0.8669817971084659
10,0.2513282717296075
6,1.2248702343848359
6,1.309942865030084
0,0.8
3,2.1793427832109407
11,0.1552477445079182
9,0.3976154915592352
11,0.15555086904652557
4,1.3939044340497952
4,1.6970410142002468
1,2.302909107552882
3,3.272674598753936
1,0.8369787915966413
3,1.0372775526169082
8,0.5987272471082572
4,1.5692492971570744
8,0.5717546272484878
11,0.1611771952538103
5,1.6455282453764761
3,1.819474815089254
0,10.0
8,0.6217552181508824
10,0.2667431685310969
2,1.8986245328446683
6,1.3149745561581991
4,2.3624373415752524
11,0.16454726506327846
1,3.0
4,2.206756824127136
12,0.09426499844060583
11,0.15976786194859494
9,0.4154006903146421
3,1.5804646007222731
11,0.16184859837791454
1,0.25330987082727596
11,0.15705698804256218
1,1.4228639457142904
10,0.2525849130882555
1,1.0047741348802706
9,0.42138787003328093
12,0.09557478718294626
6,1.4094397217578933
7,0.8871193214065749
8,0.6424678413354081
6,1.4388967969673248
8,0.6549352437733803
3,1.8438753675093187
9,0.3888886789903907
0,6.0
